#OTU ID,LTEE.5..1,LTEE.5..2,LTEE.5..8,LTEE2.5.13,LTEE.5..4,LTEE.5..5,LTEE5.11,LTEE.5..6,LTEE.5..7,LTEE5.12,LTEE.5..3,LTEE5.9,LTEE.6..1,LTEE.6..2,LTEE.6..8,LTEE2.6.13,LTEE.6..4,LTEE.6..5,LTEE.6..6,LTEE.6..7,LTEE6.12,LTEE.6..3,LTEE6.9,LTEE7.2,LTEE.7..1,LTEE7.4,LTEE7.5,LTEE.7..6,LTEE7.3,LTEE.8..1,LTEE.8..2,LTEE.8..8,LTEE2.8.13,LTEE.8..4,LTEE.8..5,LTEE8.11,LTEE.8..6,LTEE.8..7,LTEE8.12,LTEE.8..3,LTEE8.9,LTEE.9..1,LTEE.9..2,LTEE.9..8,LTEE2.9.13,LTEE.9..4,LTEE.9..5,LTEE9.11,LTEE.9..7,LTEE2.9.12,LTEE.9..3,LTEE9.9,LTEE.13..1,LTEE.13..2,LTEE.13..8,LTEE.13..4,LTEE.13..5,LTEE13.11,LTEE.13..6,LTEE.13..7,LTEE.13..3,LTEE13.9,LTEE.16..1,LTEE.16..2,LTEE.16..8,LTEE.16..4,LTEE.16..5,LTEE16.11,LTEE.16..6,LTEE.16..7,LTEE2.16.12,LTEE.16..3,LTEE16.9,LTEE17.8,LTEE2.17.13,LTEE17.4,LTEE17.5,LTEE2.17.11,LTEE17.6,LTEE17.7,LTEE2.17.12,LTEE17.3,LTEE2.17.9,MEAN
2685602,0,0,0.048275862,0.013793103,0,0,0.024137931,0,0.034482759,0.013793103,0,0.05862069,0,0,0.010344828,0.034482759,0,0,0,0.055172414,0.010344828,0,0.031034483,0,0,0,0,0.003448276,0,0,0.003448276,0.024137931,0.003448276,0,0,0.017241379,0,0,0,0,0.051724138,0,0,0.017241379,0,0,0,0.051724138,0.048275862,0,0,0.05862069,0,0.006896552,0,0.003448276,0,0.062068966,0.017241379,0.027586207,0,0.055172414,0,0.04137931,0.034482759,0,0,0.034482759,0.017241379,0.017241379,0.003448276,0,0.003448276,0.024137931,0.006896552,0,0,0.027586207,0,0.034482759,0.003448276,0,0,0.012463648
denovo21032,0,0,0.031034483,0.010344828,0,0,0.082758621,0,0.020689655,0.017241379,0.003448276,0.04137931,0,0,0.013793103,0.072413793,0,0,0,0.048275862,0.017241379,0.010344828,0.065517241,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0.034482759,0,0,0,0,0.103448276,0,0,0.003448276,0.003448276,0,0,0.05862069,0.020689655,0,0,0.04137931,0,0.003448276,0.013793103,0,0,0.037931034,0,0.010344828,0,0.024137931,0,0,0.031034483,0,0,0.027586207,0,0.017241379,0,0,0.003448276,0.04137931,0.003448276,0,0.003448276,0.020689655,0,0.048275862,0.013793103,0.006896552,0,0.012339011
107461,0.024137931,0.017241379,0.003448276,0,0,0.006896552,0,0.003448276,0.110344828,0,0.017241379,0.013793103,0.006896552,0.003448276,0,0.013793103,0.010344828,0.017241379,0.020689655,0.003448276,0,0,0,0.010344828,0.044827586,0,0.010344828,0.055172414,0.010344828,0.027586207,0.006896552,0.003448276,0,0.003448276,0.003448276,0.003448276,0.010344828,0.027586207,0,0.003448276,0.006896552,0.113793103,0,0,0,0.006896552,0,0.006896552,0.003448276,0,0,0.003448276,0.103448276,0.003448276,0.003448276,0,0.006896552,0.010344828,0.003448276,0.04137931,0,0,0.155172414,0.020689655,0,0,0.006896552,0,0,0.017241379,0.003448276,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0.012214375
denovo31946,0,0,0.006896552,0.003448276,0,0,0.089655172,0,0.020689655,0.017241379,0,0.048275862,0,0.003448276,0.017241379,0.072413793,0,0,0,0.082758621,0.037931034,0,0.04137931,0.003448276,0,0,0,0,0,0,0,0.006896552,0.010344828,0,0,0.020689655,0,0,0,0.003448276,0.093103448,0,0,0.013793103,0,0,0,0.048275862,0.024137931,0,0,0.020689655,0,0,0.017241379,0,0,0.072413793,0,0.003448276,0,0.020689655,0,0,0.034482759,0,0,0.037931034,0,0.006896552,0,0,0,0.031034483,0,0,0.003448276,0.010344828,0.003448276,0.082758621,0.003448276,0,0,0.012214375
4395995,0,0,0.037931034,0.034482759,0,0,0.006896552,0,0.027586207,0.04137931,0.024137931,0.027586207,0,0.006896552,0.017241379,0,0,0.010344828,0,0.017241379,0.024137931,0.010344828,0.05862069,0.006896552,0,0,0.003448276,0,0.003448276,0,0.003448276,0.031034483,0.010344828,0,0,0.013793103,0,0.024137931,0,0.017241379,0.006896552,0.003448276,0,0.020689655,0.006896552,0,0,0.020689655,0.017241379,0,0.013793103,0.051724138,0,0.006896552,0.024137931,0,0,0,0,0.006896552,0.017241379,0.055172414,0,0,0.065517241,0.003448276,0,0.027586207,0.013793103,0.024137931,0.003448276,0.003448276,0.013793103,0.065517241,0.003448276,0,0,0.006896552,0,0.04137931,0.006896552,0.010344828,0.010344828,0.012172829
denovo40374,0,0,0,0,0,0,0,0,0,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889655172,0.027586207,0,0,0,0.05862069,0,0,0.003448276,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011923556
133961,0,0.003448276,0,0.010344828,0.055172414,0.003448276,0.006896552,0,0,0.003448276,0.048275862,0.006896552,0,0.024137931,0,0.010344828,0.027586207,0,0,0.006896552,0.010344828,0.051724138,0.003448276,0,0,0.082758621,0.051724138,0,0.010344828,0,0,0,0,0,0.024137931,0.006896552,0,0,0,0.05862069,0.006896552,0,0,0.003448276,0,0,0.017241379,0.010344828,0.006896552,0,0.044827586,0.017241379,0,0.037931034,0.003448276,0,0.079310345,0.013793103,0,0.003448276,0.05862069,0.006896552,0,0.017241379,0,0,0.010344828,0.020689655,0.006896552,0,0,0.020689655,0,0.006896552,0,0,0.04137931,0,0.003448276,0.006896552,0.003448276,0.034482759,0,0.011923556
denovo21903,0.010344828,0.006896552,0.006896552,0.010344828,0.006896552,0.006896552,0,0.010344828,0.020689655,0.006896552,0.003448276,0.013793103,0.020689655,0.006896552,0.013793103,0,0.003448276,0.003448276,0.020689655,0.010344828,0.010344828,0.010344828,0.010344828,0.003448276,0.003448276,0,0.006896552,0.027586207,0.006896552,0.003448276,0,0.017241379,0,0.006896552,0.013793103,0.031034483,0,0.017241379,0.006896552,0.003448276,0.003448276,0.003448276,0,0.017241379,0.010344828,0.003448276,0,0.017241379,0.013793103,0.003448276,0.010344828,0.010344828,0.010344828,0.013793103,0.017241379,0.003448276,0.003448276,0.003448276,0.013793103,0.024137931,0.003448276,0.006896552,0.313793103,0,0.006896552,0,0.003448276,0,0.006896552,0.010344828,0.003448276,0,0.003448276,0.017241379,0.003448276,0.003448276,0.010344828,0.003448276,0.006896552,0.013793103,0.003448276,0.003448276,0.017241379,0.011882011
1114798,0.031034483,0.027586207,0.010344828,0.003448276,0.013793103,0.006896552,0,0.013793103,0.006896552,0,0,0,0.003448276,0.017241379,0.003448276,0,0.024137931,0.003448276,0.006896552,0,0.003448276,0.003448276,0.006896552,0.010344828,0.027586207,0,0.013793103,0.010344828,0.010344828,0.027586207,0.020689655,0.013793103,0.010344828,0.017241379,0.024137931,0.006896552,0.017241379,0.024137931,0.006896552,0.003448276,0,0.037931034,0.024137931,0.010344828,0.013793103,0.017241379,0,0.003448276,0.006896552,0.027586207,0.017241379,0.006896552,0.013793103,0,0.017241379,0.093103448,0.010344828,0,0.006896552,0.031034483,0,0.003448276,0.020689655,0,0.010344828,0,0.006896552,0,0.027586207,0.010344828,0.027586207,0.027586207,0.010344828,0,0.010344828,0,0.003448276,0.003448276,0.010344828,0.003448276,0.013793103,0,0.024137931,0.011840465
denovo62958,0,0.010344828,0.044827586,0.027586207,0.006896552,0,0.048275862,0,0.003448276,0.020689655,0,0.034482759,0,0.010344828,0.04137931,0.044827586,0.048275862,0,0,0.05862069,0.013793103,0,0.020689655,0,0,0,0.006896552,0,0,0,0,0.003448276,0,0,0,0.068965517,0.003448276,0,0,0.003448276,0.037931034,0,0,0.003448276,0,0,0.010344828,0.013793103,0.031034483,0,0,0.006896552,0,0,0.006896552,0,0.006896552,0.034482759,0.006896552,0.017241379,0,0.017241379,0,0.003448276,0.003448276,0,0.003448276,0.113793103,0,0.010344828,0,0,0.003448276,0.017241379,0,0,0.037931034,0.044827586,0,0.020689655,0.003448276,0.003448276,0.003448276,0.011840465
denovo23964,0,0.003448276,0.017241379,0,0,0.006896552,0,0.006896552,0.020689655,0.006896552,0.024137931,0.055172414,0,0.003448276,0,0.010344828,0.017241379,0,0.010344828,0,0,0.013793103,0.006896552,0.010344828,0.003448276,0.003448276,0.006896552,0.024137931,0.072413793,0,0,0,0.010344828,0.003448276,0.006896552,0.010344828,0.010344828,0.027586207,0.010344828,0,0.055172414,0,0.003448276,0.006896552,0.006896552,0.003448276,0,0,0,0.003448276,0.003448276,0.034482759,0,0.024137931,0.006896552,0.003448276,0,0,0.006896552,0.024137931,0.013793103,0.003448276,0.031034483,0.086206897,0,0,0,0,0.003448276,0,0.003448276,0.003448276,0.024137931,0,0.010344828,0.168965517,0.010344828,0,0.010344828,0,0,0.003448276,0.017241379,0.011757374
707147,0.013793103,0,0.003448276,0,0.013793103,0.020689655,0,0.006896552,0.006896552,0,0.003448276,0.003448276,0,0,0.010344828,0,0.013793103,0.013793103,0,0.003448276,0,0.006896552,0.013793103,0,0,0.017241379,0.006896552,0.04137931,0,0,0,0.003448276,0,0.003448276,0.003448276,0,0.027586207,0.003448276,0,0.006896552,0.020689655,0,0,0.024137931,0,0.020689655,0.017241379,0,0.010344828,0,0.003448276,0.003448276,0,0,0.003448276,0.272413793,0.006896552,0,0.013793103,0,0.010344828,0.006896552,0,0,0.006896552,0.010344828,0.010344828,0,0.006896552,0.010344828,0,0,0.003448276,0.003448276,0,0.182758621,0.013793103,0,0.003448276,0.024137931,0,0,0.027586207,0.011632738
denovo80651,0,0.020689655,0.024137931,0.013793103,0,0,0.034482759,0,0.017241379,0.010344828,0.003448276,0.034482759,0,0.020689655,0.017241379,0.010344828,0.010344828,0,0,0.003448276,0.003448276,0.006896552,0.089655172,0,0,0.003448276,0.020689655,0,0.010344828,0,0,0.003448276,0,0,0,0.031034483,0,0,0,0,0.006896552,0,0,0.010344828,0,0,0.024137931,0.051724138,0.003448276,0,0.013793103,0.027586207,0,0.013793103,0.037931034,0,0.034482759,0.010344828,0.006896552,0.082758621,0,0.082758621,0,0,0.010344828,0,0,0.010344828,0,0,0,0,0.017241379,0.010344828,0,0.003448276,0.024137931,0.072413793,0,0.006896552,0,0,0.003448276,0.011508101
560243,0,0,0,0,0,0,0,0,0,0,0.034482759,0.168965517,0,0,0,0,0,0,0,0,0,0.003448276,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0.027586207,0,0,0,0.117241379,0.034482759,0,0,0,0,0.006896552,0,0,0,0,0,0.017241379,0,0,0,0,0.010344828,0,0,0,0.010344828,0.262068966,0,0,0,0.003448276,0,0,0,0,0,0.003448276,0.082758621,0,0,0,0,0.010344828,0,0,0,0.027586207,0.120689655,0.01142501
151176,0,0,0.031034483,0,0,0,0.006896552,0,0,0,0,0.020689655,0.003448276,0,0.193103448,0,0,0,0,0,0,0,0.010344828,0,0,0,0,0,0,0,0,0.013793103,0,0,0,0,0,0,0,0.003448276,0.010344828,0,0,0.279310345,0,0,0,0.020689655,0.006896552,0,0,0.006896552,0,0,0.017241379,0,0,0,0,0.003448276,0,0.006896552,0.006896552,0,0.110344828,0.003448276,0,0,0,0.003448276,0,0,0.027586207,0.124137931,0,0,0,0,0,0.003448276,0,0,0.013793103,0.011175737
denovo20814,0,0,0,0,0,0,0,0,0.031034483,0,0,0,0.082758621,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0.627586207,0.1,0,0,0,0,0,0,0.003448276,0.055172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010926464
2534143,0,0.013793103,0.003448276,0,0.027586207,0,0.006896552,0,0.003448276,0,0.020689655,0.006896552,0,0.017241379,0.006896552,0,0.017241379,0.048275862,0,0,0,0.024137931,0,0,0,0.020689655,0.013793103,0.003448276,0.003448276,0,0,0,0,0,0.010344828,0,0.006896552,0,0,0.024137931,0.003448276,0.006896552,0.003448276,0,0,0,0.055172414,0.006896552,0.003448276,0,0.037931034,0.006896552,0,0.017241379,0,0.010344828,0.079310345,0,0.120689655,0,0.034482759,0.003448276,0,0.020689655,0,0,0.020689655,0.006896552,0.024137931,0.003448276,0,0.003448276,0,0,0,0,0.020689655,0,0.013793103,0.017241379,0,0.037931034,0,0.010095555
denovo67954,0.013793103,0.003448276,0.017241379,0,0.013793103,0.010344828,0,0.010344828,0,0.006896552,0.006896552,0.013793103,0.003448276,0.006896552,0.006896552,0,0.024137931,0.006896552,0.013793103,0.010344828,0,0.003448276,0,0.024137931,0.006896552,0.006896552,0.013793103,0.006896552,0.024137931,0.020689655,0.020689655,0.017241379,0,0.003448276,0.031034483,0.006896552,0.04137931,0.031034483,0.017241379,0,0,0.003448276,0.010344828,0.017241379,0,0.031034483,0.013793103,0.003448276,0.006896552,0,0.003448276,0.010344828,0.010344828,0.010344828,0.020689655,0.006896552,0.006896552,0,0.013793103,0.006896552,0.003448276,0,0.020689655,0,0.010344828,0.017241379,0.017241379,0,0.006896552,0.010344828,0.003448276,0.027586207,0.010344828,0.013793103,0.003448276,0.024137931,0.003448276,0.003448276,0.024137931,0.003448276,0,0.006896552,0,0.010012464
denovo32796,0,0.013793103,0.027586207,0.006896552,0.017241379,0,0.089655172,0,0.003448276,0.013793103,0.013793103,0.05862069,0,0.024137931,0.037931034,0,0.082758621,0,0,0.04137931,0.010344828,0.010344828,0.006896552,0,0,0.003448276,0.003448276,0,0,0,0,0,0,0,0.006896552,0.037931034,0,0,0,0.003448276,0.006896552,0,0,0.003448276,0,0,0.020689655,0.017241379,0.013793103,0,0.003448276,0.003448276,0,0.010344828,0.003448276,0,0.020689655,0.013793103,0,0.006896552,0,0.013793103,0,0,0.003448276,0,0.010344828,0.034482759,0,0.006896552,0,0.003448276,0.006896552,0.006896552,0,0,0.065517241,0.010344828,0,0.013793103,0,0.010344828,0,0.009929373
4418260,0,0,0,0,0,0.010344828,0.006896552,0,0,0.020689655,0.017241379,0.003448276,0,0,0.003448276,0,0.003448276,0,0.006896552,0,0.003448276,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0.003448276,0,0,0,0,0,0.548275862,0,0,0,0.013793103,0,0,0,0,0.003448276,0.003448276,0,0,0.003448276,0.003448276,0,0,0.010344828,0,0,0.003448276,0.003448276,0,0,0.031034483,0,0,0,0,0,0,0,0.044827586,0,0.006896552,0,0.003448276,0,0,0,0.009223099
denovo7650,0,0.062068966,0.017241379,0,0.010344828,0,0,0,0.003448276,0.003448276,0.013793103,0.006896552,0,0.089655172,0.003448276,0,0,0,0,0.003448276,0.003448276,0.010344828,0.017241379,0.017241379,0,0,0,0.017241379,0.044827586,0,0.013793103,0.006896552,0.006896552,0,0,0.013793103,0.010344828,0.003448276,0,0.020689655,0,0,0.003448276,0.003448276,0,0,0,0.006896552,0.017241379,0,0.062068966,0.006896552,0,0.024137931,0.006896552,0,0,0,0.037931034,0.010344828,0.006896552,0,0,0.031034483,0.006896552,0,0,0.003448276,0,0.010344828,0,0.048275862,0.003448276,0.003448276,0,0,0,0,0,0.003448276,0,0.010344828,0,0.008516826
denovo14719,0,0.024137931,0,0,0,0,0,0,0,0,0,0.072413793,0,0.003448276,0,0,0,0,0,0,0,0,0,0.010344828,0,0,0,0,0,0,0.006896552,0,0,0,0.006896552,0,0,0,0.003448276,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0,0,0.027586207,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0.008184462
denovo43794,0,0,0,0,0,0,0,0,0,0,0.006896552,0,0.65862069,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0.286206897,0.665517241,0,0,0,0.234482759,0.027586207,0.003448276,0,0.013793103,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0.023265476
786420,0.010344828,0.531034483,0.086206897,0.431034483,0.017241379,0.196551724,0.010344828,0.251724138,0.017241379,3.582758621,0.006896552,0.05862069,0.024137931,0.151724138,0.34137931,0.093103448,0,0.072413793,0.362068966,0.051724138,9.610344828,0.031034483,0.013793103,0.862068966,0.006896552,0,0,3.937931034,0.037931034,0.003448276,0.193103448,0.05862069,0.144827586,0,0.013793103,0.010344828,0.172413793,0.072413793,0.996551724,0.024137931,0.089655172,0,0.834482759,0.431034483,0.148275862,0,0.017241379,0.065517241,1.172413793,5.186206897,0.010344828,0.010344828,0,0.072413793,0.462068966,0.003448276,0.013793103,0.362068966,0.103448276,0.031034483,0,0.003448276,0.003448276,0.062068966,0.444827586,0,0,0.024137931,0.05862069,0.020689655,5.348275862,0.003448276,0.006896552,0.127586207,0.079310345,0.037931034,0.013793103,0.006896552,0.04137931,0.010344828,0.544827586,0.003448276,0.013793103,0.462110511
denovo72529,0,0.037931034,0,0.010344828,0,0,0,0.034482759,0,0.055172414,0,0.003448276,0,0.003448276,0.010344828,0,0,0,0.006896552,0,0.031034483,0,0,0.075862069,0,0,0,0.113793103,0.006896552,0,0.017241379,0.003448276,0.020689655,0,0,0.003448276,0.013793103,0,0.113793103,0,0,0,0.05862069,0.010344828,0.003448276,0,0,0,0.020689655,0.34137931,0,0,0,0.003448276,0.024137931,0,0,0,0,0.003448276,0,0,0,0,0.010344828,0,0,0,0.003448276,0,0.475862069,0,0,0.006896552,0.010344828,0,0,0,0,0,0.075862069,0,0,0.019401745
